Name,Score
1005_glass,0.770874861572536
1048_jEdit_4_2_4_3,0.623435764531655
1068_pc1,0.9287595287595287
1071_mw1,0.9206172839506171
1442_MegaWatt1,0.8972549019607843
1443_PizzaCutter1,0.9228753702437912
1446_CostaMadre1,0.8307909604519773
1447_CastMetal1,0.8532867132867133
1449_MeanWhile1,0.8894901960784314
1451_PieChart1,0.9063829787234041
1460_banana,0.6575
1462_banknote-authentication,0.9737571333775714
1499_seeds,0.8952380952380953
1500_seismic-bumps,0.919047619047619
1508_user-knowledge,0.575462962962963
1510_wdbc,0.9666511411271541
1524_vertebra-column,0.8129032258064516
1525_wall-robot-navigation,0.7110000000000001
1535_volcanoes-b5,0.9635
1547_autoUniv-au1-1000,0.736
15_breast-w,0.9713771839671121
311_oil_spill,0.9658322903629537
337_SPECTF,0.7363975155279503
37_diabetes,0.7265342500636619
40671_ecoli,0.8716550116550117
40682_thyroid-new,0.9348837209302326
40704_Titanic,0.76
40994_climate-model-simulation-crashes,0.9148148148148147
41919_CPMP-2015-runtime-classification,0.5103144654088051
41945_ilpd-numeric,0.6485263778367226
44127_phoneme,0.8164999999999999
44346_credit,0.616
44362_california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7294999999999999
44368_wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7354999999999999
44376_electricity_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.74
44377_covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7074999999999999
44386_pol_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.9259999999999999
44389_house_16H_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7935
44392_kdd_ipums_la_97-small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.8275
44400_MagicTelescope_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7559999999999999
44405_bank-marketing_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7284999999999999
44417_Higgs_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.5465
44423_eye_movements_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.5495
44492_wilt_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.9460000000000001
44495_numerai28_6_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.49700000000000005
44597_blood-transfusion-service-center_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7606711409395974
44601_qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.8691943127962085
44632_kc1_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.851
44679_sylvine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7985
44720_jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.7175
45604_dummy,0.9349999999999999
46279_algerian_forest_fires,0.8767857142857143
46416_Creditability-German-Credit-Data,0.734
46435_Apple_Stock_Price_Trends_Classification,0.348
46505_total_score,0.6063616938616938
46535_dataset_credit-approval,0.8536231884057971
46562_German-Credit-Data-Creditability-Preprocessed-Dataset,0.698
46764_football-player-position,0.8115
46842_maternal_health_risk,0.6804662732283081
46851_hepatitis_c_virus_hcv_for_egyptian_patients,0.25487364620938624
46873_student_lifestyle_dataset,0.8149999999999998
46876_depression_2020,0.8068580542264753
46879_mental_health_detection,0.42407407407407416
46880_air-quality-and-pollution-assessment,0.9145
46951_Pumpkin_Seeds,0.8745
47155_waveform,0.7825
53_heart-statlog,0.8111111111111112
59_ionosphere,0.8432997987927566
717_rmftsa_ladata,0.8405552319937876
721_pwLinear,0.8149999999999998
728_analcatdata_supreme,0.977
733_machine_cpu,0.9279907084785133
737_space_ga,0.7699999999999999
750_pm10,0.5740000000000001
770_strikes,0.8560000000000001
772_quake,0.5199999999999999
778_bodyfat,0.8449411764705882
803_delta_ailerons,0.9400000000000001
820_chatfield_4,0.8553191489361701
832_fri_c3_250_25,0.6
841_stock,0.9494736842105261
860_vinnie,0.8263157894736841
871_pollen,0.499
880_mu284,0.8840852130325814
886_no2,0.608
909_chscase_census2,0.5050000000000001
914_balloon,0.813
925_visualizing_galaxy,0.9503846153846155
931_disclosure_z,0.5090225563909774
958_segment,0.9775
962_mfeat-morphological,0.9984999999999999
994_vehicle,0.9444413505046988
996_prnn_fglass,0.7521594684385382
997_balance-scale,0.7647999999999999
